"","AREA","INT_SQFT","DIST_MAINROAD","N_BEDROOM","N_BATHROOM","N_ROOM","SALE_COND","PARK_FACIL","BUILDTYPE","UTILITY_AVAIL","STREET","MZZONE","QS_OVERALL","COMMIS","SALES_PRICE","total_yrs","avg_sqft","oth_chgs","bin_insq","bin_dist","bin_ttl_yrs","ARBT","INBT","TRBT","BRBT","Chrompet.2","Karapakkam.2","Adyar.3","Chrompet.3","Karapakkam.3","KK Nagar.3","Adyar.4","Anna Nagar.4","Chrompet.4","Karapakkam.4","KK Nagar.4","T Nagar.4","Velachery.4","Anna Nagar.5","KK Nagar.5","T Nagar.5","Velachery.5","KK Nagar.6","2.2","3.2","1.3","2.3","3.3","1.4","2.4","3.4","1.5","2.5","3.5","2.6","3.6"
"2779","Velachery",1999,45,3,2,5,"AdjLand","Yes","Commercial","NoSeWa","Paved","RM",3.39,329377,18298710,6570,399.8,6752227,"3","1","1","Velachery.Commercial","Commercial.3","Commercial.5","Commercial.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4869","KK Nagar",1408,156,2,1,4,"Family","No","House","NoSewr ","Gravel","RH",3.8,128273,8551500,1825,352,3206813,"2","4","1","KK Nagar.House","House.2","House.4","House.2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3390","Adyar",724,126,1,1,2,"AbNormal","Yes","Others","NoSeWa","Paved","A",2.31,81569,6274535,3285,362,1888634,"1","3","1","Adyar.Others","Others.1","Others.2","Others.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6853","Velachery",1836,23,3,2,5,"Family","Yes","House","AllPub","Paved","RH",3.79,93661,10406790,8030,367.2,3184477,"3","1","2","Velachery.House","House.3","House.5","House.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"4804","Velachery",1732,197,2,1,4,"Family","Yes","Commercial","NoSeWa","NoAccess","RL",3.53,212294,15163850,1825,433,5261852,"3","4","1","Velachery.Commercial","Commercial.3","Commercial.4","Commercial.2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1954","Velachery",1742,63,2,1,4,"Family","No","Others","NoSewr ","Gravel","A",3,59777,8539610,4745,435.5,3134033,"3","2","1","Velachery.Others","Others.3","Others.4","Others.2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2652","Anna Nagar",1848,66,2,1,5,"Family","No","House","NoSewr ","Paved","RM",3.955,105911,13238930,5110,369.6,4514471,"3","2","1","Anna Nagar.House","House.3","House.5","House.2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"6636","Velachery",1939,196,3,2,5,"Family","No","Commercial","AllPub","NoAccess","I",3.7,201772,14412320,5840,387.8,5001076,"3","4","1","Velachery.Commercial","Commercial.3","Commercial.5","Commercial.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3958","Karapakkam",579,7,1,1,2,"Normal Sale","No","Others","AllPub","Gravel","I",3.95,125816,5032625,13140,289.5,1846976,"1","1","2","Karapakkam.Others","Others.1","Others.2","Others.1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"608","Velachery",1740,83,2,1,4,"AdjLand","Yes","Commercial","AllPub","Paved","RM",3.64,252050,16803310,8395,435,4788941,"3","2","2","Velachery.Commercial","Commercial.3","Commercial.4","Commercial.2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2550","Karapakkam",1275,123,1,1,3,"AbNormal","Yes","House","AllPub","Paved","A",3.29,125066,5955500,10220,425,1947449,"2","3","2","Karapakkam.House","House.2","House.3","House.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1947","Chrompet",797,144,1,1,2,"Normal Sale","No","House","ELO","NoAccess","RM",4.13,64286,7142850,8395,398.5,1864286,"1","3","2","Chrompet.House","House.1","House.2","House.1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5346","Adyar",837,2,1,1,3,"Normal Sale","No","Others","NoSeWa","Paved","RL",2.52,48032,8005310,12410,279,2353562,"1","1","2","Adyar.Others","Others.1","Others.3","Others.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6126","Anna Nagar",1857,188,2,1,5,"AdjLand","Yes","Others","AllPub","Paved","RM",3.375,78701,15740140,10585,371.4,4895186,"3","4","2","Anna Nagar.Others","Others.3","Others.5","Others.2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3997","Adyar",933,139,1,1,3,"AbNormal","No","House","NoSeWa","Paved","RM",3.69,99244,9022165,4015,311,2616427,"1","3","1","Adyar.House","House.1","House.3","House.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4722","Anna Nagar",1702,184,1,1,4,"AbNormal","Yes","Others","NoSeWa","Gravel","RH",3.36,67674,13534820,10220,425.5,4696581,"3","4","2","Anna Nagar.Others","Others.3","Others.4","Others.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5517","Chrompet",1156,93,1,1,3,"Family","No","Commercial","NoSeWa","Gravel","RM",4.75,211871,14124700,8030,385.333333333333,4025540,"2","2","2","Chrompet.Commercial","Commercial.2","Commercial.3","Commercial.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"548","Karapakkam",593,101,1,1,2,"Normal Sale","Yes","Others","ELO","Gravel","A",2.84,87541,4863375,5110,296.5,1663279,"1","3","1","Karapakkam.Others","Others.1","Others.2","Others.1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1311","KK Nagar",1666,175,2,1,4,"AdjLand","No","Others","NoSewr ","Paved","RL",3.4,171786,10105060,9855,416.5,3354879,"3","4","2","KK Nagar.Others","Others.3","Others.4","Others.2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5150","Velachery",1782,88,2,1,4,"Partial","No","Others","NoSeWa","Gravel","RM",2.81,100258,11139830,6935,445.5,3509044,"3","2","1","Velachery.Others","Others.3","Others.4","Others.2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1772","Adyar",781,164,1,1,2,"AdjLand","No","Commercial","NoSewr ","Gravel","RH",3.64,156209,11157780,4380,390.5,4072586,"1","4","1","Adyar.Commercial","Commercial.1","Commercial.2","Commercial.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5819","KK Nagar",2458,83,4,2,6,"AdjLand","No","Commercial","NoSewr ","Paved","RL",3.97,318977,18763360,10220,409.666666666667,8087012,"4","2","2","KK Nagar.Commercial","Commercial.4","Commercial.6","Commercial.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"3045","Velachery",1738,30,2,1,4,"Normal Sale","Yes","Commercial","NoSeWa","NoAccess","RH",2.62,183980,14152290,11680,434.5,4259837,"3","1","2","Velachery.Commercial","Commercial.3","Commercial.4","Commercial.2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"231","Adyar",1015,76,1,1,3,"Family","Yes","Commercial","NoSewr ","NoAccess","C",2.97,112246,11224620,2920,338.333333333333,3445954,"2","2","1","Adyar.Commercial","Commercial.2","Commercial.3","Commercial.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1326","Anna Nagar",1794,62,1,1,4,"AdjLand","No","Commercial","NoSeWa","Paved","RM",3.985,104191,20838230,5110,448.5,6668233,"3","2","1","Anna Nagar.Commercial","Commercial.3","Commercial.4","Commercial.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1988","Anna Nagar",1531,24,1,1,4,"AdjLand","No","Others","NoSewr ","NoAccess","RL",3.16,58899,11779810,8760,382.75,2815374,"3","1","2","Anna Nagar.Others","Others.3","Others.4","Others.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4460","Anna Nagar",1707,190,1,1,4,"AbNormal","No","House","AllPub","Paved","RH",3.3,55251,11050140,13505,426.75,2640987,"3","4","2","Anna Nagar.House","House.3","House.4","House.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6854","Chrompet",1119,97,1,1,3,"AdjLand","No","House","NoSewr ","Paved","RM",4.02,165277,9722150,4745,373,2965258,"2","2","1","Chrompet.House","House.2","House.3","House.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"5148","Velachery",1809,90,3,2,5,"AdjLand","No","Others","NoSeWa","Gravel","RL",4.29,232602,11076280,16060,361.8,3422571,"3","2","3","Velachery.Others","Others.3","Others.5","Others.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6222","Chrompet",988,53,1,1,3,"Family","Yes","Commercial","AllPub","Paved","RH",3.78,180295,12019650,12775,329.333333333333,3209245,"1","2","2","Chrompet.Commercial","Commercial.1","Commercial.3","Commercial.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"819","Chrompet",1170,126,1,1,3,"AbNormal","Yes","Others","NoSeWa","Gravel","RH",2.91,30750,10250150,5475,390,2890545,"2","3","1","Chrompet.Others","Others.2","Others.3","Others.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1596","Karapakkam",1652,107,2,2,4,"AdjLand","No","Others","NoSeWa","Paved","A",2.75,105218,7014500,2920,413,2125394,"3","3","1","Karapakkam.Others","Others.3","Others.4","Others.2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1260","Karapakkam",971,161,1,1,3,"AdjLand","Yes","Commercial","AllPub","Paved","C",3.48,142052,8878250,4015,323.666666666667,3817652,"1","4","1","Karapakkam.Commercial","Commercial.1","Commercial.3","Commercial.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3583","Adyar",1009,164,1,1,3,"Normal Sale","Yes","Commercial","NoSeWa","Paved","RH",4.36,26432,13215865,4015,336.333333333333,4070483,"2","4","1","Adyar.Commercial","Commercial.2","Commercial.3","Commercial.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2639","Chrompet",1244,153,2,1,4,"Normal Sale","Yes","House","AllPub","Gravel","RL",3.77,66684,11113950,1825,311,3367524,"2","4","1","Chrompet.House","House.2","House.4","House.2",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3393","T Nagar",1770,176,1,1,4,"Normal Sale","Yes","House","ELO","Paved","RM",3.595,138777,13877710,4745,442.5,3386157,"3","4","1","T Nagar.House","House.3","House.4","House.1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1898","Chrompet",898,130,1,1,3,"AbNormal","Yes","Commercial","NoSewr ","Gravel","RM",3.44,51627,12906800,14600,299.333333333333,3071820,"1","3","2","Chrompet.Commercial","Commercial.1","Commercial.3","Commercial.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"4725","Adyar",1243,119,2,2,4,"AbNormal","No","House","ELO","Paved","RL",3.34,136249,9732090,2190,310.75,3114268,"2","3","1","Adyar.House","House.2","House.4","House.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3255","T Nagar",1626,170,1,1,4,"Family","Yes","Commercial","AllPub","NoAccess","RH",3.27,234957,18073600,9125,406.5,4952163,"3","4","2","T Nagar.Commercial","Commercial.3","Commercial.4","Commercial.1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6869","Karapakkam",1074,13,1,1,3,"Family","No","Commercial","NoSewr ","NoAccess","I",3.44,130694,7260750,16425,358,3201989,"2","1","3","Karapakkam.Commercial","Commercial.2","Commercial.3","Commercial.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4762","Chrompet",1055,132,1,1,3,"Normal Sale","No","Others","NoSewr ","Paved","RL",3.98,113547,8734350,13140,351.666666666667,2393211,"2","3","2","Chrompet.Others","Others.2","Others.3","Others.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4798","Adyar",1072,27,1,1,3,"Normal Sale","Yes","Others","NoSewr ","Gravel","RM",3.98,152341,11718530,8030,357.333333333333,4160077,"2","1","2","Adyar.Others","Others.2","Others.3","Others.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1300","Karapakkam",1637,100,2,2,4,"AbNormal","Yes","House","ELO","Paved","RM",3.68,169335,9407500,16060,409.25,4064040,"3","2","3","Karapakkam.House","House.3","House.4","House.2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4994","Velachery",1677,62,2,1,4,"Family","Yes","Others","NoSewr ","NoAccess","C",3.27,167820,8391010,12045,419.25,2962023,"3","2","2","Velachery.Others","Others.3","Others.4","Others.2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4176","Karapakkam",939,169,1,1,3,"Normal Sale","Yes","House","AllPub","NoAccess","C",4.37,111857,5326500,8760,313,2460848,"1","4","2","Karapakkam.House","House.1","House.3","House.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2904","Anna Nagar",1652,132,1,1,4,"AdjLand","No","House","NoSewr ","NoAccess","RM",3.165,71694,11949030,8760,413,3405474,"3","3","2","Anna Nagar.House","House.3","House.4","House.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1682","Velachery",1882,99,3,2,5,"Partial","Yes","Commercial","NoSeWa","Paved","A",4.29,199349,14239220,5840,376.4,4812857,"3","2","1","Velachery.Commercial","Commercial.3","Commercial.5","Commercial.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6369","Anna Nagar",1757,113,1,1,4,"Family","No","Others","NoSeWa","Paved","RM",2.91,190899,13635670,4745,439.25,3504366,"3","3","1","Anna Nagar.Others","Others.3","Others.4","Others.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1237","KK Nagar",2235,21,4,2,6,"AdjLand","No","Commercial","NoSeWa","Paved","RM",3.9,455034,18201340,6205,372.5,8481828,"4","1","1","KK Nagar.Commercial","Commercial.4","Commercial.6","Commercial.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"6943","Anna Nagar",1884,114,2,1,5,"Normal Sale","No","Others","ELO","NoAccess","RL",3.235,178072,12719430,15695,376.8,3726790,"3","3","3","Anna Nagar.Others","Others.3","Others.5","Others.2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"355","T Nagar",1818,193,2,1,5,"Normal Sale","Yes","Commercial","NoSeWa","Gravel","RM",3.59,154173,22024740,11680,363.6,6299076,"3","4","2","T Nagar.Commercial","Commercial.3","Commercial.5","Commercial.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2600","Karapakkam",1000,171,1,1,3,"AdjLand","No","Others","NoSewr ","Paved","RH",3.06,71079,6461750,13505,333.333333333333,1990221,"1","4","2","Karapakkam.Others","Others.1","Others.3","Others.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6362","Adyar",748,116,1,1,2,"Partial","Yes","Others","AllPub","Paved","C",3.76,78925,7174975,1825,374,2145316,"1","3","1","Adyar.Others","Others.1","Others.2","Others.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2919","Anna Nagar",1554,65,1,1,4,"Partial","Yes","Commercial","ELO","Gravel","RM",3.58,153025,19128100,12775,388.5,5834068,"3","2","2","Anna Nagar.Commercial","Commercial.3","Commercial.4","Commercial.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2864","Velachery",1693,197,2,1,4,"AdjLand","No","Commercial","NoSewr ","Paved","RH",3.58,193608,13829150,16425,423.25,4549788,"3","4","3","Velachery.Commercial","Commercial.3","Commercial.4","Commercial.2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"373","Chrompet",857,27,1,1,3,"AbNormal","Yes","Others","AllPub","NoAccess","RL",3.3,127074,8471590,9490,285.666666666667,2643132,"1","1","2","Chrompet.Others","Others.1","Others.3","Others.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"505","T Nagar",1664,108,1,1,4,"Normal Sale","No","Others","AllPub","Paved","RM",3.745,119267,13251910,15330,416,4770683,"3","3","3","T Nagar.Others","Others.3","Others.4","Others.1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3802","Karapakkam",1225,186,1,1,3,"Family","No","Others","NoSeWa","NoAccess","A",3.12,93349,4243125,12775,408.333333333333,1697248,"2","4","2","Karapakkam.Others","Others.2","Others.3","Others.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6686","Anna Nagar",1719,62,1,1,4,"AdjLand","No","Commercial","NoSewr ","Gravel","RH",2.645,229322,19110170,11315,429.75,6249026,"3","2","2","Anna Nagar.Commercial","Commercial.3","Commercial.4","Commercial.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4854","KK Nagar",1310,76,1,1,3,"Family","Yes","Others","NoSewr ","Paved","RH",3.67,174521,9185320,2190,436.666666666667,4307915,"2","2","1","KK Nagar.Others","Others.2","Others.3","Others.1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6319","Chrompet",1121,44,1,1,3,"AdjLand","No","House","ELO","NoAccess","RH",3.33,93093,7161000,14600,373.666666666667,2026563,"2","1","2","Chrompet.House","House.2","House.3","House.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"476","Adyar",789,117,1,1,2,"AbNormal","No","Commercial","AllPub","Paved","A",3.37,113373,8098070,13870,394.5,2955798,"1","3","2","Adyar.Commercial","Commercial.1","Commercial.2","Commercial.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3637","Adyar",692,190,1,1,2,"Family","No","Others","AllPub","NoAccess","A",2.96,32751,4678720,2920,346,1464435,"1","4","1","Adyar.Others","Others.1","Others.2","Others.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85","T Nagar",1522,85,1,1,4,"Partial","No","Commercial","AllPub","Gravel","RL",3.735,174545,17454510,15695,380.5,4730174,"3","2","3","T Nagar.Commercial","Commercial.3","Commercial.4","Commercial.1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"770","Chrompet",944,132,1,1,3,"Family","No","Commercial","NoSewr ","Paved","RL",3.62868327436722,128299,11663500,3650,314.666666666667,2857558,"1","3","1","Chrompet.Commercial","Commercial.1","Commercial.3","Commercial.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2863","T Nagar",1703,120,1,1,4,"Partial","Yes","Others","AllPub","Paved","RL",4.34,96358,13765430,9855,425.75,4680247,"3","3","2","T Nagar.Others","Others.3","Others.4","Others.1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3972","KK Nagar",2149,46,3,2,5,"AdjLand","No","House","NoSewr ","Paved","RM",3.28,272328,11840340,2555,429.8,3682347,"4","1","1","KK Nagar.House","House.4","House.5","House.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1007","Velachery",1526,62,2,1,4,"Partial","Yes","Others","AllPub","Gravel","C",3.27,90914,9091390,9855,381.5,3281990,"3","2","2","Velachery.Others","Others.3","Others.4","Others.2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3127","Velachery",1597,10,2,1,4,"AbNormal","No","House","NoSewr ","Gravel","C",3.07,122676,7216250,20075,399.25,2200956,"3","1","3","Velachery.House","House.3","House.4","House.2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6144","Karapakkam",1576,93,2,2,4,"Normal Sale","Yes","House","ELO","Paved","RM",3.19,126948,9765250,5475,394,3203004,"3","2","1","Karapakkam.House","House.3","House.4","House.2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2186","Anna Nagar",1762,113,1,1,4,"AdjLand","No","Others","AllPub","Gravel","RH",3.765,67036,13407250,11680,440.5,4410985,"3","3","2","Anna Nagar.Others","Others.3","Others.4","Others.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1704","Anna Nagar",1734,86,1,1,4,"AbNormal","No","House","ELO","NoAccess","RH",3.23,199454,10497580,8760,433.5,3884108,"3","2","2","Anna Nagar.House","House.3","House.4","House.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"99","Adyar",735,67,1,1,2,"AdjLand","No","Commercial","NoSeWa","NoAccess","RH",3.61,132702,9478710,5110,367.5,2691951,"1","2","1","Adyar.Commercial","Commercial.1","Commercial.2","Commercial.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4369","Karapakkam",1028,57,1,1,3,"AbNormal","Yes","Commercial","NoSeWa","Paved","C",3.53,107322,8255500,10950,342.666666666667,3748002,"2","2","2","Karapakkam.Commercial","Commercial.2","Commercial.3","Commercial.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3578","Adyar",786,197,1,1,2,"Family","No","Others","ELO","Gravel","RH",2.91,37071,7414265,11315,393,2439297,"1","4","2","Adyar.Others","Others.1","Others.2","Others.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5157","Karapakkam",1050,189,1,1,3,"AdjLand","Yes","Others","AllPub","Paved","RH",2.57,70895,7877250,9490,350,2481338,"2","4","2","Karapakkam.Others","Others.2","Others.3","Others.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"4892","Velachery",1702,138,2,1,4,"Family","No","House","ELO","Gravel","C",3.76,165394,8269700,1825,425.5,2472643,"3","3","1","Velachery.House","House.3","House.4","House.2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1488","Karapakkam",1375,151,2,2,4,"AbNormal","No","Others","NoSeWa","Paved","A",3.55,135447,5643625,9490,343.75,2319531,"2","4","2","Karapakkam.Others","Others.2","Others.4","Others.2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"823","Chrompet",1258,78,2,1,4,"Partial","No","Others","ELO","NoAccess","RH",2.59168199858598,32873,8218210,10585,314.5,2103863,"2","2","2","Chrompet.Others","Others.2","Others.4","Others.2",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6471","Adyar",668,128,1,1,2,"Normal Sale","No","House","ELO","Gravel","A",3.77,15231,5076885,6935,334,1797222,"1","3","1","Adyar.House","House.1","House.2","House.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4841","Anna Nagar",1821,14,2,1,5,"Partial","Yes","House","AllPub","Gravel","RM",3.52,215383,14358860,8395,364.2,4609192,"3","1","2","Anna Nagar.House","House.3","House.5","House.2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"843","KK Nagar",1876,50,3,2,5,"Family","Yes","Commercial","NoSewr ","Gravel","RL",4,181797,16527040,8030,375.2,6577764,"3","1","2","KK Nagar.Commercial","Commercial.3","Commercial.5","Commercial.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"578","Adyar",1268,185,2,2,4,"Normal Sale","No","Others","AllPub","NoAccess","RM",3.5,150773,10769525,5475,317,3252398,"2","4","1","Adyar.Others","Others.2","Others.4","Others.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
