"","AREA","INT_SQFT","DIST_MAINROAD","N_BEDROOM","N_BATHROOM","N_ROOM","SALE_COND","PARK_FACIL","BUILDTYPE","UTILITY_AVAIL","STREET","MZZONE","QS_OVERALL","COMMIS","SALES_PRICE","total_yrs","avg_sqft","oth_chgs","bin_insq","bin_dist","bin_ttl_yrs","ARBT","INBT","TRBT","BRBT","Chrompet.2","Karapakkam.2","Adyar.3","Chrompet.3","Karapakkam.3","KK Nagar.3","Adyar.4","Anna Nagar.4","Chrompet.4","Karapakkam.4","KK Nagar.4","T Nagar.4","Velachery.4","Anna Nagar.5","KK Nagar.5","T Nagar.5","Velachery.5","KK Nagar.6","2.2","3.2","1.3","2.3","3.3","1.4","2.4","3.4","1.5","2.5","3.5","2.6","3.6"
"265","KK Nagar",2467,69,4,2,6,"AdjLand","No","House","AllPub","Gravel","RL",2.94,139160,12650920,5840,411.166666666667,5376638,"4","2","1","KK Nagar.House","House.4","House.6","House.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"271","Velachery",1853,123,3,2,5,"AdjLand","Yes","Commercial","NoSewr ","Paved","C",3.89,279439,14707330,17885,370.6,5574076,"3","3","3","Velachery.Commercial","Commercial.3","Commercial.5","Commercial.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"272","Chrompet",1057,200,1,1,3,"Normal Sale","No","Others","AllPub","Paved","RL",3.35,27435,9144840,6205,352.333333333333,2085024,"2","4","1","Chrompet.Others","Others.2","Others.3","Others.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"283","KK Nagar",2360,171,4,2,6,"Normal Sale","Yes","Commercial","NoSewr ","Paved","RM",3.61,495405,19816180,3285,393.333333333333,6737499,"4","4","1","KK Nagar.Commercial","Commercial.4","Commercial.6","Commercial.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"285","KK Nagar",1632,156,2,1,4,"Partial","Yes","Others","AllPub","Gravel","RH",3.46245636294152,262661,10506420,6935,408,4895996,"3","4","1","KK Nagar.Others","Others.3","Others.4","Others.2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"286","Velachery",1755,103,2,1,4,"AbNormal","Yes","Others","ELO","NoAccess","C",3.61,61340,8762820,9490,438.75,3058223,"3","3","2","Velachery.Others","Others.3","Others.4","Others.2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"287","Velachery",1556,105,2,1,4,"Partial","No","Others","NoSeWa","Paved","RL",3.55,130873,9348100,7300,389,2738992,"3","3","1","Velachery.Others","Others.3","Others.4","Others.2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"288","Adyar",1170,120,1,1,3,"AdjLand","No","House","NoSeWa","Gravel","RH",3.56,18269,9134740,13140,390,3060134,"2","3","2","Adyar.House","House.2","House.3","House.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"289","Adyar",901,106,1,1,3,"Partial","No","Others","AllPub","Gravel","I",4.64,84076,7643255,13505,300.333333333333,2491702,"1","3","2","Adyar.Others","Others.1","Others.3","Others.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"297","Karapakkam",1192,152,1,1,3,"Family","No","House","NoSewr ","NoAccess","I",4.14,101503,5342250,8395,397.333333333333,2217034,"2","4","2","Karapakkam.House","House.2","House.3","House.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"300","Velachery",1728,123,2,1,4,"Normal Sale","Yes","Commercial","ELO","Gravel","I",3.01,283071,14898480,6935,432,4439748,"3","3","1","Velachery.Commercial","Commercial.3","Commercial.4","Commercial.2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"302","Karapakkam",1497,24,2,2,4,"Partial","Yes","House","AllPub","Gravel","A",4.38,76249,6931750,12775,374.25,2883610,"2","1","2","Karapakkam.House","House.2","House.4","House.2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"303","Chrompet",1173,27,1,1,3,"Normal Sale","Yes","House","NoSeWa","NoAccess","RH",2.73,24589,8196400,11680,391,2385154,"2","1","2","Chrompet.House","House.2","House.3","House.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"304","Anna Nagar",1640,198,1,1,4,"Partial","Yes","Commercial","NoSewr ","NoAccess","RH",3.945,318684,17704670,13140,410,4780263,"3","4","2","Anna Nagar.Commercial","Commercial.3","Commercial.4","Commercial.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"305","KK Nagar",1747,82,2,1,4,"Partial","Yes","Others","NoSeWa","Paved","RL",3.37,161770,10784680,6205,436.75,3558946,"3","2","1","KK Nagar.Others","Others.3","Others.4","Others.2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"315","Karapakkam",1171,111,1,1,3,"AdjLand","Yes","Others","AllPub","NoAccess","A",3.52,134258,6102625,5840,390.333333333333,2441048,"2","3","1","Karapakkam.Others","Others.2","Others.3","Others.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"316","KK Nagar",2435,124,4,2,6,"Partial","Yes","Commercial","NoSewr ","Gravel","RM",3.62,364434,20246360,6570,405.833333333333,8017557,"4","3","1","KK Nagar.Commercial","Commercial.4","Commercial.6","Commercial.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"318","Karapakkam",1145,38,1,1,3,"Normal Sale","No","House","AllPub","Gravel","A",4.28,82654,5510250,6205,381.666666666667,2463082,"2","1","1","Karapakkam.House","House.2","House.3","House.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"319","Karapakkam",971,15,1,1,3,"Normal Sale","No","House","AllPub","Paved","RL",2.34,156732,6530500,10220,323.666666666667,2742810,"1","1","2","Karapakkam.House","House.1","House.3","House.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"323","Adyar",1273,66,2,2,4,"AbNormal","No","Others","ELO","NoAccess","A",3.12,96872,7451690,2190,318.25,2175890,"2","2","1","Adyar.Others","Others.2","Others.4","Others.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"325","T Nagar",1538,161,1,1,4,"Family","Yes","Commercial","NoSewr ","Gravel","RL",3.815,368162,19376950,1825,384.5,6471899,"3","4","1","T Nagar.Commercial","Commercial.3","Commercial.4","Commercial.1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"332","KK Nagar",1425,106,2,1,4,"Normal Sale","No","House","NoSewr ","Paved","RL",3.68,69418,8677280,5110,356.25,2802763,"2","3","1","KK Nagar.House","House.2","House.4","House.2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"334","Chrompet",1052,159,1,1,3,"Normal Sale","No","Others","NoSewr ","NoAccess","RH",3.44,103048,7926740,3650,350.666666666667,2457286,"2","4","1","Chrompet.Others","Others.2","Others.3","Others.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"339","Chrompet",1263,61,2,1,4,"AdjLand","No","Others","NoSeWa","Gravel","RL",3.47,127644,10637010,8030,315.75,2616702,"2","2","2","Chrompet.Others","Others.2","Others.4","Others.2",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"340","KK Nagar",1917,106,3,2,5,"Family","Yes","House","AllPub","Paved","RL",3.61,276149,11045960,6570,383.4,3357974,"3","3","1","KK Nagar.House","House.3","House.5","House.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"343","T Nagar",1660,156,1,1,4,"Normal Sale","No","Commercial","NoSeWa","Paved","RH",4,249028,17787740,13505,415,5211808,"3","4","2","T Nagar.Commercial","Commercial.3","Commercial.4","Commercial.1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"344","Chrompet",895,191,1,1,3,"Partial","Yes","House","ELO","Gravel","RH",3.82,93662,8514750,1825,298.333333333333,2392649,"1","4","1","Chrompet.House","House.1","House.3","House.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"346","Chrompet",1199,187,1,1,3,"AdjLand","No","Others","NoSewr ","Paved","RH",3.02,27482,9160580,9125,399.666666666667,2088617,"2","4","2","Chrompet.Others","Others.2","Others.3","Others.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"349","KK Nagar",1848,178,3,2,5,"Normal Sale","Yes","Commercial","NoSewr ","Paved","RL",2.95,381199,15883280,8760,369.6,5241487,"3","4","2","KK Nagar.Commercial","Commercial.3","Commercial.5","Commercial.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"353","Velachery",1572,1,2,1,4,"AdjLand","No","House","NoSewr ","Gravel","C",3.16,65324,8165450,7300,393,2637443,"3","1","1","Velachery.House","House.3","House.4","House.2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"357","KK Nagar",2189,60,3,2,5,"AdjLand","No","Others","NoSewr ","Gravel","RH",3.9,253509,12071880,5475,437.8,4490736,"4","2","1","KK Nagar.Others","Others.4","Others.5","Others.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"358","Chrompet",1203,171,2,1,4,"Partial","No","Commercial","AllPub","NoAccess","RL",3.6,219734,12925550,6205,300.75,4058621,"2","4","1","Chrompet.Commercial","Commercial.2","Commercial.4","Commercial.2",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"360","Adyar",863,26,1,1,3,"AbNormal","Yes","House","NoSeWa","Paved","A",3.22,59733,6637005,2555,287.666666666667,1851723,"1","1","1","Adyar.House","House.1","House.3","House.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"364","Karapakkam",1575,4,2,2,4,"Family","Yes","House","NoSeWa","Paved","RM",3.73,227568,9894250,3285,393.75,4323792,"3","1","1","Karapakkam.House","House.3","House.4","House.2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"366","T Nagar",1846,190,2,1,5,"Normal Sale","No","Others","NoSewr ","NoAccess","RH",3.59,173653,12403760,12410,369.2,4192468,"3","4","2","T Nagar.Others","Others.3","Others.5","Others.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"370","Velachery",1853,17,3,2,5,"Partial","Yes","House","NoSeWa","NoAccess","RL",3.68,75698,9462230,17885,370.6,2800817,"3","1","3","Velachery.House","House.3","House.5","House.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"375","Karapakkam",1502,98,2,2,4,"Normal Sale","No","House","NoSewr ","NoAccess","RM",2.28,147875,8215250,2555,375.5,3401114,"3","2","1","Karapakkam.House","House.3","House.4","House.2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"381","Velachery",1513,128,2,1,4,"Normal Sale","Yes","Commercial","ELO","Gravel","A",3.41,86454,12350640,9855,378.25,4532688,"3","3","2","Velachery.Commercial","Commercial.3","Commercial.4","Commercial.2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"385","Velachery",1726,19,2,1,4,"Partial","No","House","NoSewr ","NoAccess","C",3.02,122484,6804640,8030,431.5,2082216,"3","1","2","Velachery.House","House.3","House.4","House.2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"386","Chrompet",1243,164,2,1,4,"Family","Yes","Commercial","NoSewr ","Gravel","RL",3.44,108466,15495150,3285,310.75,4013242,"2","4","1","Chrompet.Commercial","Commercial.2","Commercial.4","Commercial.2",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"401","KK Nagar",2112,77,3,2,5,"AdjLand","No","Commercial","NoSewr ","Gravel","RH",2.58,351886,16756460,4745,422.4,7590676,"4","2","1","KK Nagar.Commercial","Commercial.4","Commercial.5","Commercial.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"402","Chrompet",917,177,1,1,3,"Normal Sale","Yes","Commercial","NoSewr ","Gravel","RH",3.28,95120,11889950,13505,305.666666666667,2984381,"1","4","2","Chrompet.Commercial","Commercial.1","Commercial.3","Commercial.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"403","Karapakkam",1353,20,2,2,4,"AbNormal","Yes","Others","ELO","NoAccess","RL",3.02015044457171,77165,8573875,2920,338.25,2700773,"2","1","1","Karapakkam.Others","Others.2","Others.4","Others.2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"409","Karapakkam",904,82,1,1,3,"Normal Sale","Yes","Others","NoSewr ","NoAccess","RL",3.34,89219,6863000,14600,301.333333333333,2436365,"1","2","2","Karapakkam.Others","Others.1","Others.3","Others.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"412","Karapakkam",626,193,1,1,2,"Family","No","House","AllPub","Paved","RH",3.76,45655,5072750,9125,313,2282740,"1","4","2","Karapakkam.House","House.1","House.2","House.1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"414","Chrompet",1296,65,2,1,4,"Partial","Yes","Others","NoSeWa","Gravel","RH",3.51,85928,10741020,5110,324,3276014,"2","2","1","Chrompet.Others","Others.2","Others.4","Others.2",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"425","Karapakkam",1154,170,1,1,3,"Family","No","House","NoSewr ","Paved","RM",4.46,70920,7880000,4380,384.666666666667,2198520,"2","4","1","Karapakkam.House","House.2","House.3","House.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"426","Adyar",927,72,1,1,3,"Family","No","Commercial","NoSeWa","Gravel","RM",3.71,63414,12682895,12045,309,4286817,"1","2","2","Adyar.Commercial","Commercial.1","Commercial.3","Commercial.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"428","Velachery",1851,106,3,2,5,"AdjLand","Yes","House","AllPub","Gravel","RM",4,95673,11959100,20075,370.2,4078056,"3","3","3","Velachery.House","House.3","House.5","House.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"430","KK Nagar",1765,6,2,1,4,"AbNormal","No","Others","NoSeWa","Paved","RH",3.76,177439,9338880,10585,441.25,3287290,"3","1","2","KK Nagar.Others","Others.3","Others.4","Others.2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"432","Chrompet",934,3,1,1,3,"Family","Yes","House","ELO","Gravel","RH",3.63,118567,8469050,8395,311.333333333333,2024101,"1","1","2","Chrompet.House","House.1","House.3","House.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"433","Chrompet",754,92,1,1,2,"Family","Yes","House","NoSewr ","Paved","RL",3.29,107881,7705800,13140,377,2257801,"1","2","2","Chrompet.House","House.1","House.2","House.1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"434","T Nagar",1736,60,1,1,4,"Partial","Yes","Others","AllPub","Paved","RL",2.61,182743,14057180,3650,434,3472126,"3","2","1","T Nagar.Others","Others.3","Others.4","Others.1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"435","Chrompet",980,18,1,1,3,"AbNormal","Yes","House","NoSeWa","Gravel","RH",3.98,43108,8621500,12410,326.666666666667,2603698,"1","1","2","Chrompet.House","House.1","House.3","House.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"436","Karapakkam",1299,114,1,1,3,"AdjLand","No","Commercial","NoSewr ","Paved","I",3.27,177432,9338500,16790,433,3203106,"2","3","3","Karapakkam.Commercial","Commercial.2","Commercial.3","Commercial.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"438","KK Nagar",1450,169,2,1,4,"AdjLand","Yes","Others","AllPub","Paved","RH",3.57999154375034,251011,10040420,7665,362.5,4136653,"2","4","2","KK Nagar.Others","Others.2","Others.4","Others.2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"442","Karapakkam",1150,32,1,1,3,"Partial","Yes","House","NoSewr ","Gravel","I",3.21,69820,6982000,11680,383.333333333333,2080636,"2","1","2","Karapakkam.House","House.2","House.3","House.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"443","Chrompet",908,39,1,1,3,"Normal Sale","No","Others","AllPub","Paved","RH",3.5,37735,7546960,13140,302.666666666667,1735801,"1","1","2","Chrompet.Others","Others.1","Others.3","Others.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"447","KK Nagar",2061,115,3,2,5,"Partial","Yes","Commercial","NoSeWa","Gravel","RL",2.35,397115,17265880,5110,412.2,6923618,"4","3","1","KK Nagar.Commercial","Commercial.4","Commercial.5","Commercial.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"451","KK Nagar",1514,4,2,1,4,"Normal Sale","Yes","House","NoSeWa","Paved","RH",4.13,154286,9075660,8395,378.5,3094802,"3","1","2","KK Nagar.House","House.3","House.4","House.2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"452","Chrompet",1256,34,2,1,4,"AbNormal","Yes","House","AllPub","NoAccess","RL",2.87,139409,9957800,1460,314,3007259,"2","1","1","Chrompet.House","House.2","House.4","House.2",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"454","Adyar",908,112,1,1,3,"Family","Yes","Commercial","AllPub","Gravel","RL",3.79,157046,13087155,13505,302.666666666667,3808364,"1","3","2","Adyar.Commercial","Commercial.1","Commercial.3","Commercial.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"456","Adyar",1001,58,1,1,3,"Normal Sale","Yes","Others","AllPub","Gravel","RL",3.19,126405,10533755,13505,333.666666666667,3823749,"2","2","2","Adyar.Others","Others.2","Others.3","Others.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"460","Velachery",1775,43,2,1,4,"AbNormal","Yes","Others","AllPub","Paved","RH",4.39,165474,11031600,9125,443.75,4037562,"3","1","2","Velachery.Others","Others.3","Others.4","Others.2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"462","Velachery",1563,57,2,1,4,"Normal Sale","Yes","Commercial","AllPub","Paved","RM",3.95,156647,15664740,4380,390.75,5232026,"3","2","1","Velachery.Commercial","Commercial.3","Commercial.4","Commercial.2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"463","KK Nagar",1723,35,2,1,4,"Normal Sale","Yes","House","AllPub","Gravel","RL",3.5,247841,11265520,2190,430.75,4911767,"3","1","1","KK Nagar.House","House.3","House.4","House.2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"466","T Nagar",1995,111,2,1,5,"Family","No","Others","NoSewr ","Paved","RL",3.485,113239,14154840,11680,399,3680263,"3","3","2","T Nagar.Others","Others.3","Others.5","Others.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"470","Karapakkam",1057,187,1,1,3,"AdjLand","No","Commercial","NoSewr ","Paved","RH",3.87,175770,8788500,16790,352.333333333333,2944152,"2","4","3","Karapakkam.Commercial","Commercial.2","Commercial.3","Commercial.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"473","Anna Nagar",1666,173,1,1,4,"Partial","No","House","AllPub","Gravel","RL",3.86,71948,11991280,8760,416.5,3525437,"3","4","2","Anna Nagar.House","House.3","House.4","House.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"483","KK Nagar",1621,101,2,1,4,"Family","No","Others","NoSeWa","Paved","RM",3.45,129067,9928200,10585,405.25,4149988,"3","3","2","KK Nagar.Others","Others.3","Others.4","Others.2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"487","Chrompet",989,193,1,1,3,"Normal Sale","Yes","Others","NoSewr ","Paved","RM",3.67,74298,10613930,1460,329.666666666667,3226638,"1","4","1","Chrompet.Others","Others.1","Others.3","Others.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"496","KK Nagar",2297,51,4,2,6,"Family","No","Others","AllPub","Paved","RH",3.32,231394,11569680,6205,382.833333333333,3563464,"4","2","1","KK Nagar.Others","Others.4","Others.6","Others.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"500","Velachery",1616,188,2,1,4,"Family","No","House","NoSewr ","Paved","RM",3.55,195885,9794230,5110,404,3016620,"3","4","1","Velachery.House","House.3","House.4","House.2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"503","Chrompet",1238,132,2,1,4,"Normal Sale","No","House","ELO","Paved","RM",3.41,65421,9345900,12410,309.5,2757042,"2","3","2","Chrompet.House","House.2","House.4","House.2",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"516","Chrompet",774,50,1,1,2,"AbNormal","Yes","Others","AllPub","Paved","RM",3.93,63731,9104380,13140,387,2112221,"1","1","2","Chrompet.Others","Others.1","Others.2","Others.1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"517","Chrompet",1072,36,1,1,3,"Partial","No","Commercial","AllPub","Gravel","RH",3.46,47744,11935950,13505,357.333333333333,3377870,"2","1","2","Chrompet.Commercial","Commercial.2","Commercial.3","Commercial.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"519","KK Nagar",1362,96,2,1,4,"AdjLand","No","Commercial","NoSeWa","Gravel","RH",3.44,230788,12146740,9855,340.5,3619729,"2","2","2","KK Nagar.Commercial","Commercial.2","Commercial.4","Commercial.2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"529","Adyar",1300,72,2,2,4,"AbNormal","No","House","AllPub","Gravel","RM",3.02,65936,10989305,9855,325,4022084,"2","2","2","Adyar.House","House.2","House.4","House.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"530","T Nagar",1806,12,2,1,5,"Normal Sale","No","House","AllPub","Paved","RH",3.64,153897,11838240,11680,361.2,3989490,"3","1","2","T Nagar.House","House.3","House.5","House.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"538","Velachery",1712,29,2,1,4,"AdjLand","Yes","Commercial","ELO","Paved","RL",3.54,110944,15849210,6570,428,5674015,"3","1","1","Velachery.Commercial","Commercial.3","Commercial.4","Commercial.2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"539","Adyar",1089,82,1,1,3,"Family","Yes","Others","NoSewr ","NoAccess","I",3.69,85857,8585715,7665,363,3022170,"2","2","2","Adyar.Others","Others.2","Others.3","Others.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"544","Velachery",1686,78,2,1,4,"Normal Sale","Yes","House","NoSewr ","NoAccess","RM",3.02,100948,10094840,11680,421.5,2917408,"3","2","2","Velachery.House","House.3","House.4","House.2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"545","Karapakkam",1332,146,1,1,3,"Normal Sale","No","Commercial","NoSewr ","Paved","RM",3.91,235951,11235750,13505,444,4280821,"2","3","2","Karapakkam.Commercial","Commercial.2","Commercial.3","Commercial.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
